customer_id,customer_name,phone_number,gender,marital_status,income,income_band,occupation,occupation_risk,age_at_entry,preferred_language,region_id
CUST000250,Vishal Mishra,7005436459,Female,Divorced,346115,Middle,Teacher,Low,26,Hindi,RGN013
CUST000251,Rohit Kumar,9010822078,Male,Married,159447,Low,Front Desk Executive,Low,18,Hindi,RGN002
CUST000252,Rahul Tripathi,6137995635,Female,Divorced,3087348,High,Doctor,Low,40,Hindi,RGN011
CUST000253,Vishal Tripathi,7153136363,Female,Married,2255710,High,Software Engineer,Low,28,Hindi,RGN003
CUST000254,Kunal Reddy,6797062397,Female,Divorced,1384299,Upper-Middle,Business Owner,Medium,20,Hindi,RGN047
CUST000255,Ravi Tiwari,7652735435,Male,Widowed,272543,Low,Farmer,Medium,30,Hindi,RGN005
CUST000256,Swati Rajan,7090421776,Female,Divorced,293523,Low,Teacher,Low,25,Hindi,RGN025
CUST000257,Shruti Pillai,7534929298,Male,Married,191709,Low,Driver,High,58,Hindi,RGN025
CUST000258,Prakash Patel,7168739774,Male,Married,1264993,Upper-Middle,Software Engineer,Low,48,Hindi,RGN025
CUST000259,Kritika Patil,6633569392,Female,Married,127503,Low,Front Desk Executive,Low,37,Hindi,RGN050
CUST000260,Santosh Tiwari,6600780686,Female,Married,985794,Upper-Middle,Software Engineer,Low,55,Hindi,RGN016
CUST000261,Aarav Malhotra,9177318063,Female,Married,555822,Middle,Software Engineer,Low,38,Hindi,RGN050
CUST000262,Mohit Rajan,7543107427,Female,Married,1819600,Upper-Middle,Software Engineer,Low,27,Hindi,RGN007
CUST000263,Harsha Sharma,6772625701,Female,Married,967849,Upper-Middle,Software Engineer,Low,56,Hindi,RGN005
CUST000264,Santosh Saxena,9580464989,Female,Married,406533,Middle,Teacher,Low,44,Hindi,RGN014
CUST000265,Rajesh Saxena,7195085016,Female,Married,1440453,Upper-Middle,Software Engineer,Low,25,Telugu,RGN020
CUST000266,Sunil Hegde,8790552818,Male,Married,327504,Middle,Teacher,Low,35,Hindi,RGN047
CUST000267,Nandini Bose,7253817933,Female,Widowed,1055310,Upper-Middle,Software Engineer,Low,27,Hindi,RGN046
CUST000268,Nikhil Verma,8548640155,Male,Widowed,804256,Upper-Middle,Software Engineer,Low,21,Hindi,RGN050
CUST000269,Siddharth Sharma,9788178847,Male,Married,198726,Low,Driver,High,49,Tamil,RGN024
CUST000270,Kritika Nair,8137116241,Male,Divorced,205716,Low,Farmer,Medium,60,Hindi,RGN029
CUST000271,Uday Sharma,6241272380,Male,Married,2730448,High,Software Engineer,Low,21,Hindi,RGN011
CUST000272,Sandeep Singh,8682756704,Male,Divorced,2066674,High,Pilot,High,44,Hindi,RGN012
CUST000273,Pradeep Deshpande,7103856955,Male,Single,614677,Middle,Real Estate Agent,Medium,30,Telugu,RGN020
CUST000274,Rajesh Tiwari,9988774924,Female,Married,3509223,High,Business Owner,Medium,32,Oriya,RGN031
CUST000275,Aarav Pillai,7437540254,Male,Married,1123520,Upper-Middle,Software Engineer,Low,30,Hindi,RGN039
CUST000276,Anil Rao,9292842222,Male,Married,252216,Low,Hardware Technician,Medium,27,Hindi,RGN050
CUST000277,Vishal Pandey,7105927452,Female,Married,2370285,High,Doctor,Low,38,Hindi,RGN040
CUST000278,Sapna Pillai,7805525782,Female,Married,220000,Low,Hardware Technician,Medium,28,Hindi,RGN001
CUST000279,Ananya Venkatesh,8106727520,Female,Married,175404,Low,Driver,High,41,Hindi,RGN026
CUST000280,Varun Saxena,8474929751,Female,Single,275344,Low,Farmer,Medium,37,Hindi,RGN005
CUST000281,Aarav Desai,9028140693,Female,Married,1054340,Upper-Middle,Doctor,Low,35,Hindi,RGN045
CUST000282,Harsha Srivastava,9515093983,Female,Divorced,1166714,Upper-Middle,Business Owner,Medium,27,Hindi,RGN033
CUST000283,Pooja Mehta,8301871863,Female,Married,1389586,Upper-Middle,Real Estate Agent,Medium,31,Hindi,RGN037
CUST000284,Isha Chakraborty,9599805626,Male,Divorced,1031807,Upper-Middle,Software Engineer,Low,47,Hindi,RGN009
CUST000285,Sunita Reddy,6634615717,Female,Single,1735884,Upper-Middle,Software Engineer,Low,44,Telugu,RGN017
CUST000286,Prakash Shetty,6376742662,Female,Divorced,1043727,Upper-Middle,Business Owner,Medium,26,Hindi,RGN012
CUST000287,Sapna Malhotra,6234785196,Male,Married,1839288,Upper-Middle,Doctor,Low,39,Hindi,RGN007
CUST000288,Rahul Rajan,6064628792,Female,Married,81678,Low,Farmer,Medium,47,Hindi,RGN014
CUST000289,Vinod Tripathi,7264870494,Female,Single,800148,Upper-Middle,Real Estate Agent,Medium,18,Hindi,RGN044
CUST000290,Aarav Patel,9873002447,Female,Divorced,261540,Low,Farmer,Medium,44,Telugu,RGN017
CUST000291,Isha Tripathi,6462730147,Female,Single,155117,Low,Driver,High,30,Hindi,RGN003
CUST000292,Ananya Nair,6959796471,Female,Single,2217984,High,Software Engineer,Low,44,Hindi,RGN027
CUST000293,Prakash Krishnan,8890429025,Female,Married,1630672,Upper-Middle,Software Engineer,Low,28,Hindi,RGN008
CUST000294,Sapna Subramanian,8066658004,Male,Married,438141,Middle,Software Engineer,Low,18,Hindi,RGN006
CUST000295,Rajesh Reddy,8481832192,Female,Married,801909,Upper-Middle,Software Engineer,Low,18,Hindi,RGN008
CUST000296,Aditya Patil,8544518952,Male,Single,190079,Low,Teacher,Low,38,Hindi,RGN048
CUST000297,Kunal Patil,6284576521,Female,Divorced,824388,Upper-Middle,Software Engineer,Low,41,Oriya,RGN031
CUST000298,Siddharth Malhotra,7283389888,Female,Married,2455215,High,Software Engineer,Low,27,Kannada,RGN021
CUST000299,Deepak Naik,6671120754,Female,Married,1768406,Upper-Middle,Software Engineer,Low,45,Hindi,RGN003
CUST000300,Neha Desai,8279852401,Female,Single,286525,Low,Teacher,Low,18,Kannada,RGN022
CUST000301,Priya Pandey,7223423216,Male,Married,239914,Low,Front Desk Executive,Low,37,Telugu,RGN017
CUST000302,Rekha Kapoor,6107603108,Male,Married,285859,Low,Driver,High,23,Hindi,RGN041
CUST000303,Meera Pandey,6714014011,Male,Divorced,4683418,High,Doctor,Low,30,Hindi,RGN047
CUST000304,Sanjay Reddy,7932501249,Male,Married,665207,Middle,Business Owner,Medium,38,Hindi,RGN046
CUST000305,Sneha Menon,8528938911,Female,Married,356565,Middle,Teacher,Low,27,Telugu,RGN019
CUST000306,Ravi Das,6833428013,Male,Married,481930,Middle,Teacher,Low,33,Telugu,RGN017
CUST000307,Aryan Kapoor,9592712566,Male,Married,120880,Low,Front Desk Executive,Low,50,Hindi,RGN014
CUST000308,Divya Subramanian,7836151718,Female,Married,165786,Low,Farmer,Medium,31,Oriya,RGN032
CUST000309,Sneha Agarwal,7754801571,Male,Married,979122,Upper-Middle,Software Engineer,Low,48,Hindi,RGN041
CUST000310,Akash Singh,9479473864,Male,Single,142585,Low,Hardware Technician,Medium,24,Hindi,RGN028
CUST000311,Meera Saxena,9317520716,Female,Married,152764,Low,Front Desk Executive,Low,44,Hindi,RGN016
CUST000312,Meera Joshi,9811266912,Male,Married,3269150,High,Doctor,Low,55,Hindi,RGN009
CUST000313,Sunil Rajan,6535396136,Female,Single,2374232,High,Software Engineer,Low,18,Hindi,RGN009
CUST000314,Ramesh Singh,9499465796,Male,Married,124299,Low,Driver,High,28,Hindi,RGN042
CUST000315,Rahul Venkatesh,9842711477,Male,Married,279375,Low,Farmer,Medium,44,Hindi,RGN001
CUST000316,Uday Dubey,7201017026,Male,Married,624495,Middle,Teacher,Low,35,Hindi,RGN029
CUST000317,Gaurav Iyer,8249911877,Female,Single,523732,Middle,Teacher,Low,42,Hindi,RGN011
CUST000318,Isha Tiwari,7477848588,Male,Married,331272,Middle,Front Desk Executive,Low,30,Hindi,RGN033
CUST000319,Anil Chakraborty,9292842222,Female,Single,169753,Low,Driver,High,39,Hindi,RGN026
CUST000320,Bhavna Desai,6028427624,Female,Single,269883,Low,Teacher,Low,36,Hindi,RGN036
CUST000321,Santosh Malhotra,9719788977,Male,Widowed,774592,Middle,Software Engineer,Low,52,Hindi,RGN044
CUST000322,Vijay Srivastava,7806479695,Male,Married,1099860,Upper-Middle,Pilot,High,41,Hindi,RGN048
CUST000323,Santosh Gowda,8500902559,Male,Married,468319,Middle,Software Engineer,Low,42,Hindi,RGN010
CUST000324,Ravi Rao,6561655650,Female,Married,380815,Middle,Teacher,Low,33,Hindi,RGN037
CUST000325,Yash Chaudhary,7334911415,Male,Married,1472814,Upper-Middle,Doctor,Low,32,Hindi,RGN010
CUST000326,Santosh Shah,7085076986,Male,Married,294604,Low,Teacher,Low,32,Hindi,RGN012
CUST000327,Kavya Menon,8079056965,Female,Single,2098495,High,Doctor,Low,42,Hindi,RGN049
CUST000328,Shruti Tripathi,6713578529,Male,Divorced,2252165,High,Doctor,Low,32,Hindi,RGN025
CUST000329,Arjun Menon,8563718344,Male,Married,592609,Middle,Real Estate Agent,Medium,41,Hindi,RGN030
CUST000330,Suresh Agarwal,6496391919,Male,Married,150429,Low,Farmer,Medium,62,Hindi,RGN009
CUST000331,Tanvi Kulkarni,8419876351,Female,Married,277390,Low,Teacher,Low,48,Hindi,RGN009
CUST000332,Manoj Patil,8846853664,Male,Single,1670484,Upper-Middle,Software Engineer,Low,34,Hindi,RGN002
CUST000333,Aditya Chaudhary,9820829737,Female,Married,1406042,Upper-Middle,Software Engineer,Low,52,Hindi,RGN048
CUST000334,Karan Rao,8896908357,Female,Married,178525,Low,Front Desk Executive,Low,33,Hindi,RGN038
CUST000335,Arjun Tiwari,7324665136,Female,Single,234305,Low,Driver,High,18,Hindi,RGN008
CUST000336,Prakash Dubey,8424936312,Female,Married,129588,Low,Farmer,Medium,25,Hindi,RGN045
CUST000337,Ravi Pillai,7034778660,Female,Single,2547086,High,Software Engineer,Low,18,Telugu,RGN019
CUST000338,Meera Jadhav,7242044820,Male,Married,1445619,Upper-Middle,Software Engineer,Low,33,Hindi,RGN045
CUST000339,Rahul Patel,9001594165,Female,Married,2091970,High,Business Owner,Medium,38,Tamil,RGN024
CUST000340,Arjun Sharma,6623198189,Female,Married,290553,Low,Teacher,Low,58,Hindi,RGN036
CUST000341,Mohit Pillai,8713915596,Male,Married,151655,Low,Driver,High,41,Hindi,RGN046
CUST000342,Sandeep Tiwari,7632123476,Female,Married,160623,Low,Farmer,Medium,35,Hindi,RGN004
CUST000343,Zara Jadhav,8907851586,Female,Married,793392,Middle,Doctor,Low,47,Hindi,RGN036
CUST000344,Bhavna Mishra,9342575409,Male,Divorced,919041,Upper-Middle,Software Engineer,Low,18,Hindi,RGN044
CUST000345,Swati Tiwari,7811386338,Male,Married,158120,Low,Teacher,Low,40,Hindi,RGN014
CUST000346,Rohit Malhotra,7760644134,Female,Married,826532,Upper-Middle,Business Owner,Medium,47,Hindi,RGN012
CUST000347,Akash Venkatesh,7275604177,Female,Single,112912,Low,Farmer,Medium,20,Hindi,RGN050
CUST000348,Poonam Balaji,9561248156,Female,Married,347563,Middle,Teacher,Low,51,Oriya,RGN032
CUST000349,Shruti Gowda,8700272063,Female,Divorced,102871,Low,Driver,High,42,Hindi,RGN004
CUST000350,Shweta Patel,8591123829,Male,Married,984507,Upper-Middle,Software Engineer,Low,33,Hindi,RGN050
CUST000351,Sneha Mishra,9577242954,Female,Single,543349,Middle,Doctor,Low,45,Hindi,RGN002
CUST000352,Varun Das,7165266930,Female,Married,156166,Low,Front Desk Executive,Low,65,Telugu,RGN018
CUST000353,Karan Desai,6893173420,Female,Married,94095,Low,Farmer,Medium,40,Hindi,RGN030
CUST000354,Ananya Kapoor,9969421529,Male,Widowed,822105,Upper-Middle,Software Engineer,Low,40,Hindi,RGN015
CUST000355,Divya Naik,6086771333,Female,Married,1402224,Upper-Middle,Software Engineer,Low,32,Hindi,RGN012
CUST000356,Ramesh Patel,8476263934,Female,Divorced,313438,Middle,Driver,High,27,Kannada,RGN021
CUST000357,Aditya Joshi,7626204439,Male,Married,133386,Low,Driver,High,47,Hindi,RGN050
CUST000358,Sanjay Mishra,9359710725,Female,Single,586256,Middle,Teacher,Low,27,Hindi,RGN029
CUST000359,Vishal Gowda,9366941180,Male,Single,237247,Low,Driver,High,38,Telugu,RGN017
CUST000360,Deepak Reddy,6537599004,Male,Married,276783,Low,Driver,High,32,Hindi,RGN007
CUST000361,Shweta Subramanian,9465280924,Male,Married,1011467,Upper-Middle,Software Engineer,Low,43,Hindi,RGN013
CUST000362,Deepak Chaudhary,7875721586,Male,Married,1847100,Upper-Middle,Business Owner,Medium,42,Hindi,RGN010
CUST000363,Shweta Tripathi,7415027456,Female,Single,61000,Low,Farmer,Medium,50,Hindi,RGN026
CUST000364,Rajesh Das,8494856257,Female,Married,284568,Low,Hardware Technician,Medium,31,Hindi,RGN008
CUST000365,Kritika Reddy,7870320320,Female,Married,311194,Middle,Teacher,Low,34,Hindi,RGN030
CUST000366,Anil Shah,9427617075,Female,Married,1038754,Upper-Middle,Software Engineer,Low,26,Telugu,RGN017
CUST000367,Gaurav Pandey,9771215134,Male,Married,1615879,Upper-Middle,Doctor,Low,32,Hindi,RGN045
CUST000368,Shruti Hegde,7284993908,Female,Married,1289091,Upper-Middle,Software Engineer,Low,42,Tamil,RGN024
CUST000369,Karan Das,7613715041,Female,Married,825884,Upper-Middle,Software Engineer,Low,47,Hindi,RGN015
CUST000370,Ravi Dubey,9591520177,Female,Single,565332,Middle,Real Estate Agent,Medium,26,Telugu,RGN018
CUST000371,Suresh Jadhav,9490509759,Male,Single,450381,Middle,Software Engineer,Low,48,Hindi,RGN048
CUST000372,Deepa Malhotra,7304501896,Male,Married,2235347,High,Pilot,High,54,Telugu,RGN020
CUST000373,Lakshmi Chakraborty,6642361032,Female,Married,511417,Middle,Business Owner,Medium,42,Telugu,RGN018
CUST000374,Yash Sharma,9642147649,Male,Single,2590889,High,Pilot,High,60,Oriya,RGN032
CUST000375,Ramesh Tripathi,7515837767,Male,Married,2283157,High,Software Engineer,Low,28,Hindi,RGN011
CUST000376,Kunal Menon,8996165926,Male,Married,114407,Low,Hardware Technician,Medium,23,Hindi,RGN016
CUST000377,Vijay Subramanian,9108573278,Male,Single,318647,Middle,Front Desk Executive,Low,18,Kannada,RGN021
CUST000378,Shweta Hegde,6476174224,Male,Divorced,1533594,Upper-Middle,Software Engineer,Low,55,Hindi,RGN006
CUST000379,Priya Rajan,7864908108,Male,Single,235590,Low,Hardware Technician,Medium,45,Hindi,RGN026
CUST000380,Meera Patel,6866179454,Male,Married,3102209,High,Doctor,Low,37,Hindi,RGN041
CUST000381,Amrita Patil,6801722601,Female,Married,936535,Upper-Middle,Software Engineer,Low,41,Hindi,RGN039
CUST000382,Shweta Tripathi,9459779452,Female,Married,1656390,Upper-Middle,Software Engineer,Low,24,Hindi,RGN038
CUST000383,Akash Pandey,7219416800,Female,Married,2816412,High,Software Engineer,Low,65,Hindi,RGN041
CUST000384,Ananya Sharma,9102776974,Female,Married,432305,Middle,Teacher,Low,39,Hindi,RGN009
CUST000385,Meera Venkatesh,8641220310,Male,Single,1030329,Upper-Middle,Software Engineer,Low,39,Hindi,RGN047
CUST000386,Shweta Mehta,7037236831,Male,Married,183230,Low,Hardware Technician,Medium,46,Hindi,RGN045
CUST000387,Zara Chaudhary,8727601227,Male,Single,1722012,Upper-Middle,Software Engineer,Low,43,Hindi,RGN013
CUST000388,Yash Malhotra,9707933496,Male,Single,827790,Upper-Middle,Real Estate Agent,Medium,40,Hindi,RGN044
CUST000389,Anjali Iyer,6501667998,Female,Single,484509,Middle,Real Estate Agent,Medium,28,Hindi,RGN027
CUST000390,Pooja Subramanian,8076789973,Female,Single,602237,Middle,Teacher,Low,43,Telugu,RGN019
CUST000391,Ravi Desai,6806958146,Male,Married,1084914,Upper-Middle,Business Owner,Medium,60,Hindi,RGN036
CUST000392,Gaurav Malhotra,9179576024,Male,Married,245828,Low,Real Estate Agent,Medium,54,Hindi,RGN050
CUST000393,Vinod Subramanian,7757383959,Male,Married,1363139,Upper-Middle,Software Engineer,Low,57,Hindi,RGN028
CUST000394,Yash Kapoor,9246657293,Male,Divorced,2891289,High,Software Engineer,Low,31,Hindi,RGN037
CUST000395,Vikram Reddy,8172232971,Male,Married,150254,Low,Farmer,Medium,26,Telugu,RGN020
CUST000396,Vikram Naik,9743380054,Female,Married,2135963,High,Business Owner,Medium,36,Hindi,RGN040
CUST000397,Aditi Patel,8228015619,Female,Married,180855,Low,Front Desk Executive,Low,38,Hindi,RGN040
CUST000398,Poonam Mehta,7183745508,Male,Married,437712,Middle,Business Owner,Medium,51,Hindi,RGN038
CUST000399,Priya Mishra,8289107711,Male,Married,1590603,Upper-Middle,Software Engineer,Low,18,Hindi,RGN025
CUST000400,Isha Jadhav,6808121352,Female,Single,421632,Middle,Teacher,Low,56,Tamil,RGN023
CUST000401,Pradeep Menon,8787125521,Female,Single,1784018,Upper-Middle,Software Engineer,Low,36,Hindi,RGN025
CUST000402,Deepa Menon,7760375482,Female,Married,1937964,Upper-Middle,Doctor,Low,32,Hindi,RGN016
CUST000403,Suresh Joshi,6456532863,Male,Married,274749,Low,Farmer,Medium,25,Hindi,RGN011
CUST000404,Pradeep Mishra,7666785072,Other,Single,458288,Middle,Teacher,Low,18,Hindi,RGN025
CUST000405,Poonam Krishnan,6811556260,Female,Single,2560477,High,Software Engineer,Low,47,Hindi,RGN047
CUST000406,Vikram Nair,9029084668,Male,Married,195633,Low,Farmer,Medium,38,Kannada,RGN021
CUST000407,Ananya Gupta,8550489267,Male,Married,294929,Low,Business Owner,Medium,22,Hindi,RGN002
CUST000408,Meera Desai,7899756341,Female,Married,1065175,Upper-Middle,Real Estate Agent,Medium,22,Hindi,RGN011
CUST000409,Ramesh Shetty,6856288431,Male,Married,178428,Low,Driver,High,33,Hindi,RGN012
CUST000410,Vishal Deshpande,8852008943,Female,Single,313681,Middle,Driver,High,58,Hindi,RGN045
CUST000411,Rohit Hegde,8681054851,Male,Married,1078888,Upper-Middle,Real Estate Agent,Medium,34,Hindi,RGN047
CUST000412,Kritika Jadhav,6174907539,Female,Single,192440,Low,Front Desk Executive,Low,19,Kannada,RGN021
CUST000413,Nandini Dubey,7544926831,Female,Divorced,323294,Middle,Driver,High,35,Hindi,RGN003
CUST000414,Meera Tripathi,8893571266,Female,Married,256732,Low,Hardware Technician,Medium,34,Hindi,RGN029
CUST000415,Isha Gowda,6106273715,Female,Single,291626,Low,Farmer,Medium,18,Hindi,RGN013
CUST000416,Rohit Malhotra,9988649767,Male,Married,1833628,Upper-Middle,Business Owner,Medium,37,Telugu,RGN018
CUST000417,Rahul Kulkarni,9622827728,Female,Married,1007788,Upper-Middle,Business Owner,Medium,35,Hindi,RGN014
CUST000418,Vinod Saxena,6377028519,Female,Married,610424,Middle,Real Estate Agent,Medium,46,Hindi,RGN006
CUST000419,Ravi Kapoor,9115940821,Female,Single,813761,Upper-Middle,Software Engineer,Low,60,Hindi,RGN003
CUST000420,Ananya Pillai,8454470229,Male,Single,491518,Middle,Software Engineer,Low,51,Hindi,RGN046
CUST000421,Sunita Kulkarni,9044327018,Male,Married,2159305,High,Software Engineer,Low,34,Hindi,RGN027
CUST000422,Sneha Krishnan,8106794975,Female,Married,2940612,High,Doctor,Low,24,Hindi,RGN029
CUST000423,Meera Malhotra,9792287772,Male,Married,1496622,Upper-Middle,Software Engineer,Low,65,Oriya,RGN032
CUST000424,Priya Rao,8199663658,Female,Married,124005,Low,Front Desk Executive,Low,38,Tamil,RGN024
CUST000425,Divya Pillai,6741209481,Female,Married,146301,Low,Front Desk Executive,Low,38,Hindi,RGN002
CUST000426,Aarav Patil,6398909837,Female,Single,148532,Low,Farmer,Medium,37,Hindi,RGN034
CUST000427,Sanjay Tiwari,6182043397,Female,Married,118390,Low,Driver,High,40,Hindi,RGN042
CUST000428,Rekha More,68956XXXXX,Male,Divorced,555752,Middle,Real Estate Agent,Medium,36,Hindi,RGN014
CUST000429,Bhavna Rajan,9260856411,Male,Divorced,2557591,High,Software Engineer,Low,31,Hindi,RGN043
CUST000430,Santosh Rao,6824224124,Female,Married,457150,Middle,Teacher,Low,31,Telugu,RGN017
CUST000431,Siddharth Menon,9209520046,Male,Married,4397248,High,Doctor,Low,37,Hindi,RGN001
CUST000432,Yash Shetty,6526546103,Female,Divorced,398629,Middle,Teacher,Low,31,Hindi,RGN050
CUST000433,Aryan Desai,7993788614,Female,Married,390392,Middle,Teacher,Low,29,Hindi,RGN046
CUST000434,Suresh Verma,6578617063,Female,Divorced,397551,Middle,Teacher,Low,39,Hindi,RGN008
CUST000435,Santosh Chakraborty,6489138249,Male,Married,2085020,High,Software Engineer,Low,34,Hindi,RGN027
CUST000436,Zara Mishra,9718325823,Female,Married,975098,Upper-Middle,Business Owner,Medium,56,Hindi,RGN030
CUST000437,Anil Kapoor,9870079420,Male,Married,1418352,Upper-Middle,Doctor,Low,18,Hindi,RGN026
CUST000438,Santosh Tiwari,6749465398,Male,Divorced,914196,Upper-Middle,Software Engineer,Low,51,Telugu,RGN017
CUST000439,Meera Deshpande,8028914161,Female,Married,711929,Middle,Software Engineer,Low,52,Hindi,RGN033
CUST000440,Kavya Iyer,7846398554,Female,Married,435516,Middle,Software Engineer,Low,18,Hindi,RGN004
CUST000441,Kavya Pillai,9435537950,Male,Single,1549576,Upper-Middle,Doctor,Low,33,Tamil,RGN024
CUST000442,Poonam More,7097002687,Male,Married,307987,Middle,Teacher,Low,33,Hindi,RGN030
CUST000443,Anil Chaudhary,9811807156,Female,Single,2055418,High,Business Owner,Medium,21,Oriya,RGN032
CUST000444,Sanjay Gowda,8620175370,Female,Married,2470687,High,Software Engineer,Low,28,Kannada,RGN021
CUST000445,Santosh Singh,7045319433,Female,Married,165590,Low,Front Desk Executive,Low,24,Tamil,RGN024
CUST000446,Sunil Naik,9504793036,Male,Married,765708,Middle,Real Estate Agent,Medium,59,Hindi,RGN036
CUST000447,Kritika Joshi,6498728399,Female,Married,172929,Low,Farmer,Medium,49,Hindi,RGN050
CUST000448,Vinod Tiwari,7192124938,Male,Single,269870,Low,Front Desk Executive,Low,53,Hindi,RGN013
CUST000449,Priya Iyer,8308948706,Male,Married,191943,Low,Driver,High,46,Hindi,RGN014
CUST000450,Uday Patil,6566418775,Male,Divorced,405370,Middle,Teacher,Low,24,Hindi,RGN040
CUST000451,Meera Gupta,6304687506,Male,Single,108857,Low,Driver,High,31,Tamil,RGN024
CUST000452,Lakshmi Gowda,7519036133,Male,Married,1683540,Upper-Middle,Software Engineer,Low,43,Hindi,RGN026
CUST000453,Sapna Mehta,7541107609,Male,Single,959167,Upper-Middle,Software Engineer,Low,23,Hindi,RGN008
CUST000454,Sarika Joshi,8431735058,Male,Married,108948,Low,Front Desk Executive,Low,46,Hindi,RGN044
CUST000455,Karan Shetty,7199717911,Male,Married,1930575,Upper-Middle,Software Engineer,Low,35,Telugu,RGN019
